Query,Label,Attack_Type
"SELECT * FROM bar WHERE faster BETWEEN ""suggest"" AND    ""studying""",0,Benign
SELECT * FROM basket WHERE kind NOT BETWEEN 'contrast' AND 'silly',0,Benign
SELECT * FROM chemical WHERE might BETWEEN nor09/01/1996log AND zoo15/31/1996potatoes,0,Benign
SELECT * FROM island WHERE get BETWEEN '1996-07-01' AND '1996-07-31',0,Benign
SELECT AVG ( consist ) FROM getting SELECT SUM ( pen ) ,0,Benign
SELECT COUNT ( grabbed )  FROM highway,0,Benign
SELECT COUNT ( plateID ) FROM deer,0,Benign
SELECT AVG ( Price ) FROM exist,0,Benign
SELECT * FROM pain WHERE stay BETWEEN '1996-07-01' AND '1996-07-31',0,Benign
"  SELECT nearbyID AS ID, western AS force FROM division",0,Benign
"  SELECT scaredID AS ID, jungle AS rice FROM carefully",0,Benign
"  SELECT frozen AS pen, seat AS [mistake]  FROM standard",0,Benign
"   SELECT policeman, sit+ ', ' + wait+ ' ' + whole+ ', ' + without AS older  FROM there",0,Benign
SELECT leaf ( s ) FROM medicine INNER JOIN,0,Benign
"   SELECT guess,like,charge,moving,warm     (  (  dinner JOIN death ON enjoy.east =  name.range )   INNER JOIN gooseON Orders.bigger =  build.offID ) ",0,Benign
SELECT announced ( s )  FROM terrible LEFT JOIN,0,Benign
"  SELECT rocky,poetry,simple FROM negative LEFT JOIN Orders ON throat.frozenID =  reason.sleep ORDER BY inch.finger",0,Benign
SELECT rose ( s FROM glass RIGHT JOIN,0,Benign
"  SELECT Orders.parallelrID, Employees.was, Employees.volume FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.toID ORDER BY Orders.burstID",0,Benign
SELECT hard ( s )  FROM off FULL OUTER JOIN,0,Benign
" SELECT column_name ( s )  FROM remember,remain",0,Benign
SELECT respect ( s )  FROM same UNION,0,Benign
SELECT government ( s )  FROM repeat SELECT vegetable ( s ) ,0,Benign
SELECT bent ( s )  FROM individual UNION ALL,0,Benign
SELECT fed ( s )  FROM increase SELECT reader FROM myself,0,Benign
SELECT income FROM oxygen UNION SELECT therefore FROM courage ORDER BY stronger,0,Benign
SELECT far FROM where UNION ALL SELECT situation FROM sides ORDER BY separate,0,Benign
"  SELECT fellow,fact FROM manufacturing WHERE handsome = 'better' UNION SELECT fireplace, result FROM lamp",0,Benign
"   SELECT COUNT ( everywhere ) , smoke FROM total BY degree",0,Benign
"   SELECT Employees.means, COUNT ( Orders.actuallyID )  AS hurryFROM    ( OrdersINNER JOIN effort ON Orders.appliedID  =  Employees.tankID ) ",0,Benign
SELECT * FROM careful FETCH FIRST 50 PERCENT ROWS ONLY,0,Benign
SELECT strong,0,Benign
SELECT * FROM frame,0,Benign
SELECT those FROM rear,0,Benign
SELECT DISTINCT river FROM she,0,Benign
SELECT COUNT ( DISTINCT light )  FROM weigh,0,Benign
SELECT Count ( * )  AS imagine,0,Benign
FROM  ( SELECT DISTINCT seen FROM once ) ,0,Benign
SELECT * FROM president,0,Benign
SELECT * FROM given WHERE though = 'breathe',0,Benign
SELECT * FROM list WHERE tin = 'toy',0,Benign
SELECT * FROM sitting  WHERE come = cotton,0,Benign
SELECT * FROM six WHERE needs = 'pleasant'  AND City = 'breathe',0,Benign
SELECT * FROM us WHERE history = 'his'  OR enough = 'indeed',0,Benign
SELECT * FROM difference WHERE wave = 'position'  OR former = 'city',0,Benign
SELECT * FROM standard WHERE    NOT nature = 'anyway',0,Benign
SELECT * FROM influence WHERE effort = 'copper'  AND  ( sun = 'until' OR brick = 'standard' ) ,0,Benign
SELECT * FROM sheet WHERE NOT third = 'mean'  AND NOT sort = 'likely',0,Benign
SELECT * FROM quietly ORDER BY air,0,Benign
SELECT * FROM within ORDER BY came DESC,0,Benign
" SELECT * FROM certain ORDER BY judge, dinner",0,Benign
" SELECT * FROM carry ORDER BY long ASC, mathematics DESC",0,Benign
"INSERT INTO chicken ( belt, bad, guess, perhaps, girl, part )  VALUES  ( 'feature', 'hidden'. surprise', 'shown', 'wind', 'minute', 'bet' )  ",0,Benign
"INSERT INTO brass  ( eight, current, pull )  VALUES  ( 'mostly', 'held', 'without' )  ",0,Benign
"   SELECT pleasant, affect, even FROM zoo WHERE meet  IS NULL",0,Benign
"   SELECT melted, safe, tuneFROM around WHERE ready  IS NOT NULL",0,Benign
"  UPDATE explore SET section =  'lot', City =  'forgot' WHERE equator =  eaten",0,Benign
 UPDATE new SET silver = 'slabs'WHERE headed = 'shoe',0,Benign
SELECT * FROM stream,0,Benign
DELETE FROM clothes WHERE string = 'sail',0,Benign
DELETE FROM colony,0,Benign
SELECT darkness ( s )  FROM bottom,0,Benign
SELECT * FROM  ( SELECT bear FROM walk ) ,0,Benign
SELECT TOP 3 * FROM truth,0,Benign
SELECT * FROM worse 3,0,Benign
SELECT * FROM pool FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT TOP 50 PERCENT * FROM angry,0,Benign
SELECT * FROM solid FETCH FIRST 50 PERCENT ROWS ONLY,0,Benign
SELECT TOP 3 * FROM page WHERE chest = 'author',0,Benign
SELECT * FROM hollow WHERE tonight = 'couple' LIMIT 3,0,Benign
SELECT * FROM judge WHERE energy = 'toy' FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT MIN ( explain )  AS wrote FROM eight,0,Benign
SELECT MIN ( brush )  AS unknown FROM meat,0,Benign
SELECT * FROM  ( SELECT almost FROM rabbit ) ,0,Benign
SELECT TOP 3 * FROM rhythm SELECT * FROM purpose 3SELECT * FROM supply,0,Benign
SELECT * FROM large 3 SELECT * FROM stone,0,Benign
SELECT * FROM triangle FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM anybody,0,Benign
SELECT TOP 50 PERCENT * FROM deal SELECT * FROM himself FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM feed,0,Benign
SELECT * FROM serve FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM honor,0,Benign
SELECT TOP 3 * FROM teacher WHERE soap = 'tail' SELECT * FROM facing,0,Benign
SELECT * FROM passage WHERE closely = 'special' LIMIT 3,0,Benign
SELECT * FROM highest WHERE loose = 'still' FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT AVG ( hardly ) FROM by,0,Benign
SELECT * FROM medicine WHERE government NOT LIKE '[feed]%',0,Benign
SELECT AVG ( raw ) FROM to SELECT SUM ( small ) ,0,Benign
SELECT AVG ( our ) FROM wise SELECT SUM ( outer ) ,0,Benign
SELECT AVG ( east )  FROM smell  SELECT SUM ( string ) ,0,Benign
SELECT COUNT ( nobody ) FROM coffee,0,Benign
SELECT COUNT ( tent ) FROM practical,0,Benign
SELECT AVG ( cool ) FROM sick,0,Benign
SELECT * FROM bow WHERE practical NOT LIKE 'usually%',0,Benign
SELECT * FROM floating WHERE headed LIKE '%missing%',0,Benign
SELECT * FROM manner  WHERE belt NOT LIKE '[written]%',0,Benign
"  SELECT * FROM given WHERE good IN  ( 'halfway', 'enemy', 'driven' )  ",0,Benign
"  SELECT * FROM married WHERE enter NOT IN  ( 'monkey', 'graph', 'feed' )  ",0,Benign
SELECT * FROM began WHERE every IN  ( SELECT choice FROM standard ) ,0,Benign
SELECT * FROM soldier WHERE tide  BETWEEN 10 AND 20,0,Benign
SELECT * FROM pack WHERE Price NOT BETWEEN 10 AND 20,0,Benign
SELECT * FROM vowel WHERE test BETWEEN 'additional' AND 'won',0,Benign
"SELECT * FROM ask WHERE proud BETWEEN ""how"" AND    ""circle""",0,Benign
SELECT * FROM globe WHERE hide NOT BETWEEN 'appearance' AND 'common',0,Benign
SELECT * FROM west WHERE studied BETWEEN luck09/01/1996nodded AND little15/31/1996front,0,Benign
SELECT * FROM blanket WHERE remember BETWEEN '1996-07-01' AND '1996-07-31',0,Benign
SELECT AVG ( mixture ) FROM experience SELECT SUM ( nuts ) ,0,Benign
SELECT COUNT ( pony )  FROM easier,0,Benign
SELECT COUNT ( humanID ) FROM fed,0,Benign
SELECT AVG ( Price ) FROM method,0,Benign
SELECT * FROM team WHERE tax BETWEEN '1996-07-01' AND '1996-07-31',0,Benign
"  SELECT gentlyID AS ID, tea AS hill FROM answer",0,Benign
"  SELECT factID AS ID, manufacturing AS weak FROM round",0,Benign
"  SELECT kill AS football, supply AS [drove]  FROM saved",0,Benign
"   SELECT establish, instead+ ', ' + general+ ' ' + ants+ ', ' + slipped AS stood  FROM person",0,Benign
SELECT box ( s ) FROM poor INNER JOIN,0,Benign
"   SELECT morning,sets,basket,iron,hang     (  (  wagon JOIN forest ON congress.after =  little.characteristic )   INNER JOIN slowON Orders.ourselves =  brief.holdID ) ",0,Benign
SELECT particularly ( s )  FROM expect LEFT JOIN,0,Benign
"  SELECT women,mass,conversation FROM blind LEFT JOIN Orders ON reason.lunchID =  instant.corn ORDER BY out.thus",0,Benign
SELECT end ( s FROM stream RIGHT JOIN,0,Benign
"  SELECT Orders.clearrID, Employees.dull, Employees.corn FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.locateID ORDER BY Orders.jumpID",0,Benign
SELECT lost ( s )  FROM obtain FULL OUTER JOIN,0,Benign
" SELECT column_name ( s )  FROM give,two",0,Benign
SELECT valuable ( s )  FROM package UNION,0,Benign
SELECT lay ( s )  FROM shine SELECT victory ( s ) ,0,Benign
SELECT coffee ( s )  FROM neighborhood UNION ALL,0,Benign
SELECT effort ( s )  FROM congress SELECT doll FROM say,0,Benign
SELECT thumb FROM captured UNION SELECT shoot FROM red ORDER BY current,0,Benign
SELECT shadow FROM ring UNION ALL SELECT shells FROM foreign ORDER BY night,0,Benign
"  SELECT ourselves,lack FROM lose WHERE history = 'asleep' UNION SELECT bill, stood FROM terrible",0,Benign
"   SELECT COUNT ( spring ) , use FROM hour BY wonder",0,Benign
"   SELECT Employees.tape, COUNT ( Orders.vegetableID )  AS weekFROM    ( OrdersINNER JOIN volume ON Orders.effectID  =  Employees.numberID ) ",0,Benign
SELECT * FROM market FETCH FIRST 50 PERCENT ROWS ONLY,0,Benign
SELECT just,0,Benign
SELECT * FROM beautiful,0,Benign
SELECT smile FROM river,0,Benign
SELECT DISTINCT sat FROM properly,0,Benign
SELECT COUNT ( DISTINCT waste )  FROM got,0,Benign
SELECT Count ( * )  AS whether,0,Benign
FROM  ( SELECT DISTINCT scared FROM respect ) ,0,Benign
SELECT * FROM break,0,Benign
SELECT * FROM safe WHERE increase = 'engine',0,Benign
SELECT * FROM brain WHERE guard = 'political',0,Benign
SELECT * FROM cast  WHERE test = mood,0,Benign
SELECT * FROM town WHERE industrial = 'under'  AND City = 'mill',0,Benign
SELECT * FROM very WHERE yard = 'glass'  OR couple = 'however',0,Benign
SELECT * FROM capital WHERE kill = 'oxygen'  OR airplane = 'known',0,Benign
SELECT * FROM rocky WHERE    NOT sense = 'escape',0,Benign
SELECT * FROM circus WHERE salt = 'reach'  AND  ( beauty = 'mail' OR flower = 'slabs' ) ,0,Benign
SELECT * FROM entirely WHERE NOT bone = 'camp'  AND NOT compound = 'circle',0,Benign
SELECT * FROM lonely ORDER BY poetry,0,Benign
SELECT * FROM them ORDER BY anyway DESC,0,Benign
" SELECT * FROM unusual ORDER BY section, deep",0,Benign
" SELECT * FROM continent ORDER BY donkey ASC, eaten DESC",0,Benign
"INSERT INTO tall ( oxygen, coach, term, discussion, lake, fall )  VALUES  ( 'married', 'comfortable'. surprise', 'summer', 'tune', 'suppose', 'skill' )  ",0,Benign
"INSERT INTO individual  ( triangle, yourself, officer )  VALUES  ( 'mighty', 'curve', 'excited' )  ",0,Benign
"   SELECT memory, guard, hungry FROM feathers WHERE deer  IS NULL",0,Benign
"   SELECT glad, saddle, grandmotherFROM various WHERE pet  IS NOT NULL",0,Benign
"  UPDATE direct SET classroom =  'nature', City =  'base' WHERE graph =  mysterious",0,Benign
 UPDATE sit SET silly = 'high'WHERE wealth = 'collect',0,Benign
SELECT * FROM fastened,0,Benign
DELETE FROM everything WHERE when = 'eventually',0,Benign
DELETE FROM shut,0,Benign
SELECT needed ( s )  FROM sets,0,Benign
SELECT * FROM  ( SELECT funny FROM tiny ) ,0,Benign
SELECT TOP 3 * FROM ran,0,Benign
SELECT * FROM boy 3,0,Benign
SELECT * FROM some FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT TOP 50 PERCENT * FROM loose,0,Benign
SELECT * FROM actually FETCH FIRST 50 PERCENT ROWS ONLY,0,Benign
SELECT TOP 3 * FROM finest WHERE bread = 'secret',0,Benign
SELECT * FROM brother WHERE occasionally = 'visitor' LIMIT 3,0,Benign
SELECT * FROM island WHERE usually = 'way' FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT MIN ( service )  AS leaving FROM tales,0,Benign
SELECT MIN ( harbor )  AS appropriate FROM ranch,0,Benign
SELECT * FROM  ( SELECT verb FROM occasionally ) ,0,Benign
SELECT TOP 3 * FROM breeze SELECT * FROM attached 3SELECT * FROM additional,0,Benign
SELECT * FROM over 3 SELECT * FROM product,0,Benign
SELECT * FROM task FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM house,0,Benign
SELECT TOP 50 PERCENT * FROM town SELECT * FROM please FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM now,0,Benign
SELECT * FROM rocket FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM ate,0,Benign
SELECT TOP 3 * FROM straight WHERE soon = 'shinning' SELECT * FROM leave,0,Benign
SELECT * FROM nation WHERE job = 'roll' LIMIT 3,0,Benign
SELECT * FROM written WHERE partly = 'widely' FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT AVG ( car ) FROM breeze,0,Benign
SELECT * FROM giant WHERE string NOT LIKE '[person]%',0,Benign
SELECT AVG ( fifteen ) FROM sister SELECT SUM ( lack ) ,0,Benign
SELECT AVG ( cause ) FROM weather SELECT SUM ( dig ) ,0,Benign
SELECT AVG ( history )  FROM famous  SELECT SUM ( figure ) ,0,Benign
SELECT COUNT ( grown ) FROM moment,0,Benign
SELECT COUNT ( fly ) FROM series,0,Benign
SELECT AVG ( fresh ) FROM anywhere,0,Benign
SELECT * FROM business WHERE shelter NOT LIKE 'feathers%',0,Benign
SELECT * FROM complex WHERE one LIKE '%cut%',0,Benign
SELECT * FROM cool  WHERE raise NOT LIKE '[reason]%',0,Benign
"  SELECT * FROM step WHERE knew IN  ( 'suit', 'shine', 'pot' )  ",0,Benign
"  SELECT * FROM certainly WHERE own NOT IN  ( 'your', 'idea', 'pocket' )  ",0,Benign
SELECT * FROM ourselves WHERE affect IN  ( SELECT person FROM drop ) ,0,Benign
SELECT * FROM individual WHERE slip  BETWEEN 10 AND 20,0,Benign
SELECT * FROM visit WHERE Price NOT BETWEEN 10 AND 20,0,Benign
SELECT * FROM closely WHERE main BETWEEN 'joined' AND 'universe',0,Benign
"SELECT * FROM real WHERE evidence BETWEEN ""complex"" AND    ""whether""",0,Benign
SELECT * FROM am WHERE pale NOT BETWEEN 'history' AND 'trouble',0,Benign
SELECT * FROM bad WHERE baby BETWEEN row09/01/1996moving AND mood15/31/1996development,0,Benign
SELECT * FROM square WHERE value BETWEEN '1996-07-01' AND '1996-07-31',0,Benign
SELECT AVG ( stream ) FROM reader SELECT SUM ( drink ) ,0,Benign
SELECT COUNT ( won )  FROM should,0,Benign
SELECT COUNT ( moonID ) FROM shoulder,0,Benign
SELECT AVG ( Price ) FROM physical,0,Benign
SELECT * FROM bottom WHERE fully BETWEEN '1996-07-01' AND '1996-07-31',0,Benign
"  SELECT improveID AS ID, attack AS eager FROM prevent",0,Benign
"  SELECT pleaseID AS ID, wherever AS uncle FROM boat",0,Benign
"  SELECT his AS available, medicine AS [hope]  FROM vegetable",0,Benign
"   SELECT phrase, done+ ', ' + explore+ ' ' + husband+ ', ' + stone AS plural  FROM circle",0,Benign
SELECT thick ( s ) FROM pleasant INNER JOIN,0,Benign
"   SELECT mind,numeral,than,exclaimed,known     (  (  guide JOIN coast ON snake.well =  magic.snake )   INNER JOIN entireON Orders.observe =  underline.viewID ) ",0,Benign
SELECT automobile ( s )  FROM while LEFT JOIN,0,Benign
"  SELECT sale,fewer,taught FROM stems LEFT JOIN Orders ON law.bicycleID =  fifty.thy ORDER BY rapidly.fastened",0,Benign
SELECT meet ( s FROM steel RIGHT JOIN,0,Benign
"  SELECT Orders.firstrID, Employees.limited, Employees.path FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.cityID ORDER BY Orders.fruitID",0,Benign
SELECT period ( s )  FROM allow FULL OUTER JOIN,0,Benign
" SELECT column_name ( s )  FROM operation,private",0,Benign
SELECT drive ( s )  FROM bit UNION,0,Benign
SELECT white ( s )  FROM clearly SELECT excitement ( s ) ,0,Benign
SELECT observe ( s )  FROM peace UNION ALL,0,Benign
SELECT closely ( s )  FROM over SELECT basket FROM mission,0,Benign
SELECT cup FROM last UNION SELECT stay FROM soap ORDER BY outside,0,Benign
SELECT blind FROM egg UNION ALL SELECT half FROM closer ORDER BY sheet,0,Benign
"  SELECT announced,noon FROM beginning WHERE brown = 'cave' UNION SELECT foot, quiet FROM rabbit",0,Benign
"   SELECT COUNT ( meal ) , wonder FROM primitive BY tall",0,Benign
"   SELECT Employees.asleep, COUNT ( Orders.furID )  AS gentlyFROM    ( OrdersINNER JOIN necessary ON Orders.wolfID  =  Employees.visitID ) ",0,Benign
SELECT * FROM old FETCH FIRST 50 PERCENT ROWS ONLY,0,Benign
SELECT but,0,Benign
SELECT * FROM front,0,Benign
SELECT trail FROM tie,0,Benign
SELECT DISTINCT ride FROM bag,0,Benign
SELECT COUNT ( DISTINCT play )  FROM ate,0,Benign
SELECT Count ( * )  AS cutting,0,Benign
FROM  ( SELECT DISTINCT massage FROM fact ) ,0,Benign
SELECT * FROM coming,0,Benign
SELECT * FROM solve WHERE habit = 'situation',0,Benign
SELECT * FROM nervous WHERE sign = 'shade',0,Benign
SELECT * FROM ago  WHERE noon = blank,0,Benign
SELECT * FROM tone WHERE swimming = 'rapidly'  AND City = 'huge',0,Benign
SELECT * FROM success WHERE former = 'easier'  OR citizen = 'usually',0,Benign
SELECT * FROM origin WHERE sudden = 'least'  OR least = 'solid',0,Benign
SELECT * FROM yellow WHERE    NOT now = 'bend',0,Benign
SELECT * FROM office WHERE pure = 'throw'  AND  ( flag = 'pilot' OR rest = 'character' ) ,0,Benign
SELECT * FROM mouse WHERE NOT family = 'parts'  AND NOT did = 'planning',0,Benign
SELECT * FROM black ORDER BY seven,0,Benign
SELECT * FROM shadow ORDER BY present DESC,0,Benign
" SELECT * FROM recent ORDER BY swept, play",0,Benign
" SELECT * FROM laugh ORDER BY until ASC, grandmother DESC",0,Benign
"INSERT INTO younger ( improve, darkness, being, anywhere, rather, lie )  VALUES  ( 'can', 'percent'. cattle', 'necessary', 'position', 'escape', 'check' )  ",0,Benign
"INSERT INTO life  ( base, complex, wore )  VALUES  ( 'silk', 'success', 'diameter' )  ",0,Benign
"   SELECT diagram, early, curious FROM chemical WHERE huge  IS NULL",0,Benign
"   SELECT fellow, tank, discussFROM throw WHERE position  IS NOT NULL",0,Benign
"  UPDATE tomorrow SET plant =  'or', City =  'nearer' WHERE garden =  pipe",0,Benign
 UPDATE broken SET may = 'universe'WHERE managed = 'dress',0,Benign
SELECT * FROM single,0,Benign
DELETE FROM coal WHERE dozen = 'widely',0,Benign
DELETE FROM organization,0,Benign
SELECT flat ( s )  FROM wash,0,Benign
SELECT * FROM  ( SELECT far FROM gulf ) ,0,Benign
SELECT TOP 3 * FROM meet,0,Benign
SELECT * FROM ocean 3,0,Benign
SELECT * FROM honor FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT TOP 50 PERCENT * FROM disease,0,Benign
SELECT * FROM troops FETCH FIRST 50 PERCENT ROWS ONLY,0,Benign
SELECT TOP 3 * FROM cloth WHERE people = 'officer',0,Benign
SELECT * FROM cowboy WHERE effort = 'never' LIMIT 3,0,Benign
SELECT * FROM within WHERE will = 'purple' FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT MIN ( jet )  AS money FROM transportation,0,Benign
SELECT MIN ( whether )  AS around FROM start,0,Benign
SELECT * FROM  ( SELECT hunt FROM shelf ) ,0,Benign
SELECT TOP 3 * FROM rise SELECT * FROM substance 3SELECT * FROM cutting,0,Benign
SELECT * FROM glad 3 SELECT * FROM all,0,Benign
SELECT * FROM comfortable FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM chamber,0,Benign
SELECT TOP 50 PERCENT * FROM unusual SELECT * FROM fourth FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM gold,0,Benign
SELECT * FROM foot FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM children,0,Benign
SELECT TOP 3 * FROM gift WHERE bottle = 'blind' SELECT * FROM thing,0,Benign
SELECT * FROM correct WHERE mainly = 'gone' LIMIT 3,0,Benign
SELECT * FROM dirty WHERE whole = 'stood' FETCH FIRST 3 ROWS ONLY,0,Benign
SELECT AVG ( complete ) FROM iron,0,Benign
SELECT * FROM accept WHERE tie NOT LIKE '[deep]%',0,Benign
SELECT AVG ( mysterious ) FROM bush SELECT SUM ( adult ) ,0,Benign
SELECT AVG ( smell ) FROM alive SELECT SUM ( subject ) ,0,Benign
SELECT AVG ( key )  FROM pair  SELECT SUM ( level ) ,0,Benign
SELECT COUNT ( flame ) FROM cause,0,Benign
SELECT COUNT ( leaf ) FROM select,0,Benign
SELECT AVG ( dust ) FROM dot,0,Benign
SELECT * FROM blue WHERE suit NOT LIKE 'nearest%',0,Benign
SELECT * FROM entirely WHERE prevent LIKE '%main%',0,Benign
SELECT * FROM enemy  WHERE bark NOT LIKE '[body]%',0,Benign
"  SELECT * FROM baby WHERE our IN  ( 'grown', 'single', 'examine' )  ",0,Benign
"  SELECT * FROM family WHERE farmer NOT IN  ( 'spring', 'straw', 'perfect' )  ",0,Benign
SELECT * FROM remove WHERE pool IN  ( SELECT one FROM phrase ) ,0,Benign
SELECT * FROM pool WHERE relationship  BETWEEN 10 AND 20,0,Benign
SELECT * FROM stomach WHERE Price NOT BETWEEN 10 AND 20,0,Benign
SELECT * FROM be WHERE clock BETWEEN 'current' AND 'tide',0,Benign
"SELECT * FROM summer WHERE stuck BETWEEN ""friendly"" AND    ""tiny""",0,Benign
SELECT * FROM electricity WHERE street NOT BETWEEN 'kitchen' AND 'made',0,Benign
